[2022-09-06 14:42:47:2759][main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
[2022-09-06 14:42:47:2855][main] INFO  zerobase.weather.WeatherApplication - Started WeatherApplication in 2.758 seconds (JVM running for 3.114)
[2022-09-06 14:42:47:3193][http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
[2022-09-06 14:42:47:3193][http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
[2022-09-06 14:42:47:3194][http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
[2022-09-06 14:45:24:159826][SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
[2022-09-06 14:45:24:159827][SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
[2022-09-06 14:45:24:159831][SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
[2022-09-06 14:45:26:391][main] INFO  zerobase.weather.WeatherApplication - Starting WeatherApplication using Java 18.0.2.1 on DESKTOP-R7ANO7G with PID 19448 (D:\zerobase_project\weather_diary\weather_diary_skeleton\out\production\classes started by lee in D:\zerobase_project\weather_diary\weather_diary_skeleton)
[2022-09-06 14:45:26:395][main] INFO  zerobase.weather.WeatherApplication - No active profile set, falling back to 1 default profile: "default"
[2022-09-06 14:45:27:895][main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
[2022-09-06 14:45:27:925][main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 25 ms. Found 3 JPA repository interfaces.
[2022-09-06 14:45:27:1264][main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
[2022-09-06 14:45:27:1271][main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
[2022-09-06 14:45:27:1271][main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
[2022-09-06 14:45:27:1271][main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.58]
[2022-09-06 14:45:27:1321][main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
[2022-09-06 14:45:27:1321][main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 894 ms
[2022-09-06 14:45:27:1412][main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
[2022-09-06 14:45:28:1606][main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
[2022-09-06 14:45:28:1636][main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
[2022-09-06 14:45:28:1665][main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.5.Final
[2022-09-06 14:45:28:1774][main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
[2022-09-06 14:45:28:1841][main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL57Dialect
[2022-09-06 14:45:28:2160][main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
[2022-09-06 14:45:28:2165][main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
[2022-09-06 14:45:29:2528][main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
[2022-09-06 14:45:29:2790][main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
[2022-09-06 14:45:29:2801][main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
[2022-09-06 14:45:29:2908][main] INFO  zerobase.weather.WeatherApplication - Started WeatherApplication in 2.808 seconds (JVM running for 3.188)
[2022-09-06 14:45:30:3704][http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
[2022-09-06 14:45:30:3704][http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
[2022-09-06 14:45:30:3705][http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
[2022-09-06 14:46:33:66725][SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
[2022-09-06 14:46:33:66726][SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
[2022-09-06 14:46:33:66730][SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
[2022-09-06 14:46:35:386][main] INFO  zerobase.weather.WeatherApplication - Starting WeatherApplication using Java 18.0.2.1 on DESKTOP-R7ANO7G with PID 19104 (D:\zerobase_project\weather_diary\weather_diary_skeleton\out\production\classes started by lee in D:\zerobase_project\weather_diary\weather_diary_skeleton)
[2022-09-06 14:46:35:391][main] INFO  zerobase.weather.WeatherApplication - No active profile set, falling back to 1 default profile: "default"
[2022-09-06 14:46:36:898][main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
[2022-09-06 14:46:36:929][main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 27 ms. Found 3 JPA repository interfaces.
[2022-09-06 14:46:36:1253][main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
[2022-09-06 14:46:36:1259][main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
[2022-09-06 14:46:36:1260][main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
[2022-09-06 14:46:36:1260][main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.58]
[2022-09-06 14:46:36:1310][main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
[2022-09-06 14:46:36:1311][main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 889 ms
[2022-09-06 14:46:36:1400][main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
[2022-09-06 14:46:37:1585][main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
[2022-09-06 14:46:37:1615][main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
[2022-09-06 14:46:37:1644][main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.5.Final
[2022-09-06 14:46:37:1761][main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
[2022-09-06 14:46:37:1830][main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL57Dialect
[2022-09-06 14:46:37:2156][main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
[2022-09-06 14:46:37:2162][main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
[2022-09-06 14:46:38:2534][main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
[2022-09-06 14:46:38:2775][main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
[2022-09-06 14:46:38:2786][main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
[2022-09-06 14:46:38:2894][main] INFO  zerobase.weather.WeatherApplication - Started WeatherApplication in 2.794 seconds (JVM running for 3.129)
[2022-09-06 14:46:41:5529][http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
[2022-09-06 14:46:41:5529][http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
[2022-09-06 14:46:41:5530][http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
[2022-09-06 14:47:42:67344][SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
[2022-09-06 14:47:42:67345][SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
[2022-09-06 14:47:42:67349][SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
[2022-09-06 14:47:45:379][main] INFO  zerobase.weather.WeatherApplication - Starting WeatherApplication using Java 18.0.2.1 on DESKTOP-R7ANO7G with PID 2804 (D:\zerobase_project\weather_diary\weather_diary_skeleton\out\production\classes started by lee in D:\zerobase_project\weather_diary\weather_diary_skeleton)
[2022-09-06 14:47:45:383][main] INFO  zerobase.weather.WeatherApplication - No active profile set, falling back to 1 default profile: "default"
[2022-09-06 14:47:46:867][main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
[2022-09-06 14:47:46:899][main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 27 ms. Found 3 JPA repository interfaces.
[2022-09-06 14:47:46:1222][main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
[2022-09-06 14:47:46:1227][main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
[2022-09-06 14:47:46:1227][main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
[2022-09-06 14:47:46:1227][main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.58]
[2022-09-06 14:47:46:1277][main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
[2022-09-06 14:47:46:1277][main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 864 ms
[2022-09-06 14:47:46:1366][main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
[2022-09-06 14:47:46:1548][main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
[2022-09-06 14:47:46:1577][main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
[2022-09-06 14:47:46:1606][main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.5.Final
[2022-09-06 14:47:46:1707][main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
[2022-09-06 14:47:46:1776][main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL57Dialect
[2022-09-06 14:47:47:2095][main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
[2022-09-06 14:47:47:2101][main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
[2022-09-06 14:47:47:2468][main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
[2022-09-06 14:47:47:2713][main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
[2022-09-06 14:47:47:2725][main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
[2022-09-06 14:47:48:2857][main] INFO  zerobase.weather.WeatherApplication - Started WeatherApplication in 2.757 seconds (JVM running for 3.096)
[2022-09-06 14:47:51:5930][http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
[2022-09-06 14:47:51:5930][http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
[2022-09-06 14:47:51:5931][http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
[2022-09-06 15:02:36:891417][SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
[2022-09-06 15:02:36:891419][SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
[2022-09-06 15:02:36:891423][SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
[2022-09-06 15:02:39:398][main] INFO  zerobase.weather.WeatherApplication - Starting WeatherApplication using Java 18.0.2.1 on DESKTOP-R7ANO7G with PID 18072 (D:\zerobase_project\weather_diary\weather_diary_skeleton\out\production\classes started by lee in D:\zerobase_project\weather_diary\weather_diary_skeleton)
[2022-09-06 15:02:39:402][main] INFO  zerobase.weather.WeatherApplication - No active profile set, falling back to 1 default profile: "default"
[2022-09-06 15:02:39:907][main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
[2022-09-06 15:02:40:938][main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 26 ms. Found 3 JPA repository interfaces.
[2022-09-06 15:02:40:1266][main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
[2022-09-06 15:02:40:1272][main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
[2022-09-06 15:02:40:1272][main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
[2022-09-06 15:02:40:1272][main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.58]
[2022-09-06 15:02:40:1335][main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
[2022-09-06 15:02:40:1335][main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 902 ms
[2022-09-06 15:02:40:1425][main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
[2022-09-06 15:02:40:1610][main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
[2022-09-06 15:02:40:1641][main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
[2022-09-06 15:02:40:1671][main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.5.Final
[2022-09-06 15:02:40:1780][main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
[2022-09-06 15:02:40:1850][main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL57Dialect
[2022-09-06 15:02:41:2174][main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
[2022-09-06 15:02:41:2179][main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
[2022-09-06 15:02:41:2543][main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
[2022-09-06 15:02:41:2781][main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
[2022-09-06 15:02:41:2793][main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
[2022-09-06 15:02:41:2848][http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
[2022-09-06 15:02:41:2849][http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
[2022-09-06 15:02:41:2850][http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
[2022-09-06 15:02:41:2934][main] INFO  zerobase.weather.WeatherApplication - Started WeatherApplication in 2.829 seconds (JVM running for 3.179)
[2022-09-06 15:40:33:2274639][SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
[2022-09-06 15:40:33:2274640][SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
[2022-09-06 15:40:33:2274644][SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
